0:0:0:0:0:0:0:1 - - [16/May/2021:23:47:41 +0900] "GET /TestWeb/ HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [16/May/2021:23:48:23 +0900] "GET /TestWeb/user/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/May/2021:23:48:23 +0900] "GET /TestWeb/user/goodbye.jsp HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [16/May/2021:23:48:34 +0900] "GET /TestWeb/user/login.jsp HTTP/1.1" 200 3342
0:0:0:0:0:0:0:1 - - [16/May/2021:23:48:34 +0900] "GET /TestWeb/user/css/custom.css HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [16/May/2021:23:48:34 +0900] "GET /TestWeb/user/js/bootstrap.js HTTP/1.1" 404 847
0:0:0:0:0:0:0:1 - - [16/May/2021:23:48:34 +0900] "GET /TestWeb/user/images/headerback.png HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [16/May/2021:23:48:34 +0900] "GET /TestWeb/user/js/bootstrap.js HTTP/1.1" 404 847
0:0:0:0:0:0:0:1 - - [16/May/2021:23:48:39 +0900] "POST /TestWeb/user/login_ok.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/May/2021:23:48:39 +0900] "GET /TestWeb/user/mypage.jsp HTTP/1.1" 200 3125
0:0:0:0:0:0:0:1 - - [16/May/2021:23:48:39 +0900] "GET /TestWeb/user/css/custom.css HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [16/May/2021:23:48:39 +0900] "GET /TestWeb/user/js/bootstrap.js HTTP/1.1" 404 847
0:0:0:0:0:0:0:1 - - [16/May/2021:23:48:39 +0900] "GET /TestWeb/user/images/headerback.png HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [16/May/2021:23:48:40 +0900] "GET /TestWeb/user/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/May/2021:23:48:40 +0900] "GET /TestWeb/user/goodbye.jsp HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [16/May/2021:23:49:07 +0900] "GET /TestWeb/user/login.jsp HTTP/1.1" 200 3342
0:0:0:0:0:0:0:1 - - [16/May/2021:23:49:07 +0900] "GET /TestWeb/user/css/custom.css HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [16/May/2021:23:49:07 +0900] "GET /TestWeb/user/js/bootstrap.js HTTP/1.1" 404 847
0:0:0:0:0:0:0:1 - - [16/May/2021:23:49:07 +0900] "GET /TestWeb/user/images/headerback.png HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [16/May/2021:23:49:07 +0900] "GET /TestWeb/user/js/bootstrap.js HTTP/1.1" 404 847
0:0:0:0:0:0:0:1 - - [16/May/2021:23:49:11 +0900] "POST /TestWeb/user/login_ok.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/May/2021:23:49:11 +0900] "GET /TestWeb/user/mypage.jsp HTTP/1.1" 200 3125
0:0:0:0:0:0:0:1 - - [16/May/2021:23:49:11 +0900] "GET /TestWeb/user/css/custom.css HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [16/May/2021:23:49:11 +0900] "GET /TestWeb/user/js/bootstrap.js HTTP/1.1" 404 847
0:0:0:0:0:0:0:1 - - [16/May/2021:23:49:11 +0900] "GET /TestWeb/user/images/headerback.png HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [16/May/2021:23:49:18 +0900] "GET /TestWeb/user/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/May/2021:23:49:18 +0900] "GET /TestWeb/user/goodbye.jsp HTTP/1.1" 200 145
0:0:0:0:0:0:0:1 - - [16/May/2021:23:58:42 +0900] "GET /TestWeb/user/join.jsp HTTP/1.1" 200 4935
0:0:0:0:0:0:0:1 - - [16/May/2021:23:58:42 +0900] "GET /TestWeb/user/css/custom.css HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [16/May/2021:23:58:42 +0900] "GET /TestWeb/user/js/bootstrap.js HTTP/1.1" 404 847
0:0:0:0:0:0:0:1 - - [16/May/2021:23:58:42 +0900] "GET /TestWeb/user/images/headerback.png HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [16/May/2021:23:59:45 +0900] "POST /TestWeb/user/join_ok.jsp HTTP/1.1" 200 142
0:0:0:0:0:0:0:1 - - [16/May/2021:23:59:59 +0900] "GET /TestWeb/user/login.jsp HTTP/1.1" 200 3342
0:0:0:0:0:0:0:1 - - [16/May/2021:23:59:59 +0900] "GET /TestWeb/user/css/custom.css HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [16/May/2021:23:59:59 +0900] "GET /TestWeb/user/js/bootstrap.js HTTP/1.1" 404 847
0:0:0:0:0:0:0:1 - - [16/May/2021:23:59:59 +0900] "GET /TestWeb/user/images/headerback.png HTTP/1.1" 404 853
